;time;temperature;windvelocity;precipitation
0;2005-07-15;   -999;-999;   1.8
1;2005-07-16;   -999;-999;  -999
2;2005-07-17;   -999;-999;   0.0
3;2005-07-18;   22.4;-999;   0.7
4;2005-07-19;   19.8;-999;   3.3
5;2005-07-20;   17.9;-999;   1.5
6;2005-07-21;   17.5;-999;   0.1
7;2005-07-22;   16.1;-999;   1.2
8;2005-07-23;   17.0;-999;   0.0
9;2005-07-24;   17.7;-999;   5.4
10;2005-07-25;   20.3;-999;   2.3
11;2005-07-26;   20.0;-999;   2.2
12;2005-07-27;   23.8;-999;   0.5
13;2005-07-28;   26.2;-999;   1.6
14;2005-07-29;   22.4;-999;   7.7
15;2005-07-30;   20.1;-999;   0.0
16;2005-07-31;   18.5;-999;   0.0
17;2005-08-01;   18.5;-999;   0.5
18;2005-08-02;   18.2;-999;   0.0
19;2005-08-03;   19.7;-999;   0.1
20;2005-08-04;   17.7;-999;   0.0
21;2005-08-05;   16.3;-999;   1.0
22;2005-08-06;   16.2;-999;   3.4
23;2005-08-07;   14.2;-999;   1.3
24;2005-08-08;   14.4;-999;   1.6
25;2005-08-09;   15.5;-999;   0.0
26;2005-08-10;   14.9;-999;   0.0
27;2005-08-11;   15.5;-999;   0.0
28;2005-08-12;   17.3;-999;   3.2
29;2005-08-13;   16.5;-999;   0.3
30;2005-08-14;   14.7;-999;  12.5
31;2005-08-15;   15.9;-999;   2.6
32;2005-08-16;   18.2;-999;   0.0
33;2005-08-17;   18.8;-999;   0.0
34;2005-08-18;   21.6;-999;   0.0
35;2005-08-19;   20.7;-999;  23.8
36;2005-08-20;   19.0;-999;  -999
37;2005-08-21;   -999;-999;  -999
38;2005-08-22;   -999;-999;   0.4
39;2005-08-23;   19.3;-999;   0.0
40;2005-08-24;   18.9;-999;   0.1
41;2005-08-25;   16.2;-999;   3.8
42;2005-08-26;   15.5;-999;  -999
43;2005-08-28;   -999;-999;  -999
44;2005-08-29;   -999;-999;   0.0
45;2005-08-30;   20.8;-999;   0.0
46;2005-08-31;   21.5;-999;   0.0
47;2005-09-01;   22.4;-999;   0.0
48;2005-09-02;   21.6;-999;   0.0
49;2005-09-03;   21.1;-999;   0.0
50;2005-09-04;   19.8;-999;   0.0
51;2005-09-05;   19.4;-999;   0.0
52;2005-09-06;   20.3;-999;   0.0
53;2005-09-07;   20.8;-999;   0.0
54;2005-09-08;   21.0;-999;   0.0
55;2005-09-09;   21.0;-999;   0.1
56;2005-09-10;   19.7;-999;   2.4
57;2005-09-11;   17.9;-999;  16.5
58;2005-09-12;   16.9;-999;   1.2
59;2005-09-13;   15.8;-999;   0.0
60;2005-09-14;   16.7;-999;   0.0
61;2005-09-15;   19.7;-999;   7.3
62;2005-09-16;   14.8;-999;   6.5
63;2005-09-17;   10.7;-999;   0.0
64;2005-09-18;   11.1;-999;   0.0
65;2005-09-19;   12.3;-999;   0.0
66;2005-09-20;   11.0;-999;   0.0
67;2005-09-21;   11.9;-999;  -999
68;2005-09-22;   12.5;-999;   0.0
69;2005-09-23;   -999;-999;  -999
70;2005-09-25;   -999;-999;  -999
71;2005-09-26;   17.5;-999;   0.0
72;2005-09-27;   15.7;-999;   1.0
73;2005-09-28;   14.6;-999;   2.3
74;2005-09-29;   12.4;-999;   2.6
75;2005-09-30;   11.9;-999;   0.6
76;2005-10-01;   11.9;-999;  24.8
77;2005-10-02;   10.5;-999;   0.0
78;2005-10-03;   11.5;-999;   0.0
79;2005-10-04;   15.2;-999;   0.0
80;2005-10-05;   15.8;-999;   0.0
81;2005-10-06;   15.5;-999;   0.0
82;2005-10-07;   13.6;-999;   0.0
83;2005-10-08;   11.8;-999;   0.0
84;2005-10-09;   11.8;-999;   0.0
85;2005-10-10;   -999;-999;  -999
86;2005-10-11;   -999;-999;   0.0
87;2005-10-12;   11.6;-999;   0.0
88;2005-10-13;   10.0;-999;   0.0
89;2005-10-14;    9.6;-999;   0.0
90;2005-10-15;    9.6;-999;   0.0
91;2005-10-16;    9.9;-999;   0.0
92;2005-10-17;    7.9;-999;   0.0
93;2005-10-18;    7.2;-999;   0.0
94;2005-10-19;    6.3;-999;   2.8
95;2005-10-20;   10.1;-999;   0.8
96;2005-10-21;   13.8;-999;   1.0
97;2005-10-22;   16.3;-999;   2.2
98;2005-10-23;   13.3;-999;   0.2
99;2005-10-24;   12.3;-999;   0.1
100;2005-10-25;   -999;-999;  -999
101;2005-10-26;   -999;-999;   0.0
102;2005-10-27;   13.7;-999;   0.0
103;2005-10-28;   12.5;-999;   0.0
104;2005-10-29;   12.0;-999;   0.0
105;2005-10-30;   10.7;-999;   0.0
106;2005-10-31;    9.9;-999;   0.0
107;2005-11-01;   10.6;-999;   4.2
108;2005-11-02;    9.7;-999;   1.4
109;2005-11-03;   14.2;-999;   0.0
110;2005-11-04;   12.6;-999;   6.1
111;2005-11-05;   10.6;-999;   0.0
112;2005-11-06;    8.1;-999;   0.0
113;2005-11-07;    6.8;-999;   0.0
114;2005-11-08;    9.4;-999;   0.0
115;2005-11-09;    6.6;-999;   0.0
116;2005-11-10;    7.3;-999;   0.5
117;2005-11-11;    8.7;-999;   0.0
118;2005-11-12;    8.0;-999;   0.0
119;2005-11-13;    8.0;-999;   0.0
120;2005-11-14;    5.9;-999;   0.0
121;2005-11-15;    4.5;-999;   3.6
122;2005-11-16;    5.8;-999;   2.3
123;2005-11-17;   -999;-999;   0.3
124;2005-11-18;    3.3;-999;   0.2
125;2005-11-19;   -0.7;-999;   0.0
126;2005-11-20;    1.2;-999;   0.1
127;2005-11-21;    3.3;-999;   0.5
128;2005-11-22;    0.8;-999;   0.0
129;2005-11-23;    2.5;-999;   0.0
130;2005-11-24;    0.7;-999;   5.2
131;2005-11-25;    0.3;-999;   0.0
132;2005-11-26;    1.7;-999;   0.1
133;2005-11-27;    1.5;-999;   1.1
134;2005-11-28;    1.9;-999;   0.9
135;2005-11-29;    2.2;-999;   0.0
136;2005-11-30;    1.0;-999;   0.0
137;2005-12-01;    0.8;-999;   0.0
138;2005-12-02;   -0.7;-999;   0.0
139;2005-12-03;    3.6;-999;   3.0
140;2005-12-04;    7.7;-999;  14.4
141;2005-12-05;    6.4;-999;   0.5
142;2005-12-06;    4.3;-999;   0.2
143;2005-12-07;    4.1;-999;   0.4
144;2005-12-08;    4.3;-999;   0.3
145;2005-12-09;    3.0;-999;   0.0
146;2005-12-10;   -0.8;-999;   0.0
147;2005-12-11;   -1.8;-999;   0.0
148;2005-12-12;    2.1;-999;   0.0
149;2005-12-13;    2.4;-999;   0.0
150;2005-12-14;    3.2;-999;   0.4
151;2005-12-15;    4.6;-999;   2.9
152;2005-12-16;    5.9;-999;   1.7
153;2005-12-17;    1.1;-999;   1.4
154;2005-12-18;    0.6;-999;   0.6
155;2005-12-19;    0.9;-999;   0.9
156;2005-12-20;    2.4;-999;   0.0
157;2005-12-21;    2.1;-999;   0.1
158;2005-12-22;    1.6;-999;   5.0
159;2005-12-23;    3.8;-999;   0.0
160;2005-12-24;    5.2;-999;   0.0
161;2005-12-25;    2.6;-999;   1.7
162;2005-12-26;    0.5;-999;   5.8
163;2005-12-27;   -1.5;-999;   2.0
164;2005-12-28;   -2.4;-999;   0.3
165;2005-12-29;   -3.3;-999;   0.5
166;2005-12-30;   -3.0;-999;   3.7
167;2005-12-31;    1.3;-999;   2.2
168;2006-01-01;    3.9;   2.1;   0.3
169;2006-01-02;    3.3;   1.7;   0.0
170;2006-01-03;    2.0;   1.4;   0.0
171;2006-01-04;   -1.1;   1.7;   0.0
172;2006-01-05;    1.7;   2.7;   0.0
173;2006-01-06;    2.7;   1.8;   0.0
174;2006-01-07;    3.0;   1.8;   0.0
175;2006-01-08;    1.7;   1.8;   0.0
176;2006-01-09;   -3.0;   1.4;   0.0
177;2006-01-10;   -2.1;   1.6;   0.0
178;2006-01-11;   -2.9;   2.0;   2.5
179;2006-01-12;   -0.2;   1.0;   0.0
180;2006-01-13;   -1.8;   1.3;   0.0
181;2006-01-14;   -4.3;   1.8;   0.0
182;2006-01-15;   -4.3;   2.3;   0.0
183;2006-01-16;   -5.3;   1.5;   1.4
184;2006-01-17;   -0.6;   2.9;   9.5
185;2006-01-18;    2.8;   2.9;   0.2
186;2006-01-19;    0.6;   1.3;   0.2
187;2006-01-20;    3.9;   3.0;   5.2
188;2006-01-21;    4.3;   4.3;   0.6
189;2006-01-22;   -0.6;   2.7;   0.0
190;2006-01-23;   -5.6;   2.2;   0.0
191;2006-01-24;   -5.6;   1.3;   0.0
192;2006-01-25;   -3.6;   1.8;   3.1
193;2006-01-26;   -3.4;   2.8;   0.0
194;2006-01-27;   -5.1;   2.6;   0.0
195;2006-01-28;   -3.8;   2.5;   0.0
196;2006-01-29;   -1.8;   2.4;   0.0
197;2006-01-30;   -2.4;   2.3;   0.0
198;2006-01-31;   -1.7;   1.9;   0.0
199;2006-02-01;   -4.8;   1.0;   0.0
200;2006-02-02;   -5.1;   1.0;   0.0
201;2006-02-03;   -5.0;   1.4;   0.2
202;2006-02-04;   -1.3;   0.9;   0.0
203;2006-02-05;   -1.7;   1.1;   0.0
204;2006-02-06;    0.5;   1.6;   0.2
205;2006-02-07;    3.7;   4.7;   0.6
206;2006-02-08;    4.0;   5.5;   7.0
207;2006-02-09;    1.9;   5.1;   5.2
208;2006-02-10;    2.5;   3.9;   0.7
209;2006-02-11;    0.0;   0.9;   0.0
210;2006-02-12;    0.7;   1.3;   0.0
211;2006-02-13;   -0.7;   1.7;   0.0
212;2006-02-14;    1.4;   1.3;   0.2
213;2006-02-15;    5.1;   3.4;  11.7
214;2006-02-16;    7.3;   3.4;   1.5
215;2006-02-17;    5.9;   4.8;   1.2
216;2006-02-18;    5.9;   3.8;   7.0
217;2006-02-19;    6.5;   2.3;   0.0
218;2006-02-20;    4.3;   1.9;   0.4
219;2006-02-21;    3.7;   2.8;   0.8
220;2006-02-22;    2.0;   3.2;   0.0
221;2006-02-23;    0.7;   2.6;   0.0
222;2006-02-24;    2.5;   4.0;   0.0
223;2006-02-25;   -0.1;   4.1;   0.0
224;2006-02-26;   -1.8;   2.4;   0.0
225;2006-02-27;   -1.2;   1.8;   0.0
226;2006-02-28;    0.6;   4.0;   1.9
227;2006-03-01;    0.1;   4.5;   0.1
228;2006-03-02;   -1.3;   3.2;   0.8
229;2006-03-03;   -1.7;   1.8;  10.6
230;2006-03-04;   -2.2;   1.1;   0.0
231;2006-03-05;   -0.7;   2.7;   0.0
232;2006-03-06;    0.9;   4.1;   0.5
233;2006-03-07;    1.0;   2.6;   0.0
234;2006-03-08;   -0.7;   2.3;  14.8
235;2006-03-09;    6.2;   3.6;   2.2
236;2006-03-10;    5.7;   4.2;   3.1
237;2006-03-11;    2.1;   3.4;   0.5
238;2006-03-12;   -2.6;   3.6;   0.0
239;2006-03-13;   -2.1;   2.6;   0.0
240;2006-03-14;   -1.4;   1.6;   0.0
241;2006-03-15;   -0.1;   2.7;   0.0
242;2006-03-16;    1.2;   2.5;   0.0
243;2006-03-17;    1.6;   2.4;   0.0
244;2006-03-18;    3.1;   2.7;   0.0
245;2006-03-19;    2.6;   1.6;   0.0
246;2006-03-20;    4.8;   1.4;   0.0
247;2006-03-21;    2.3;   2.7;   0.4
248;2006-03-22;    3.8;   2.9;   0.0
249;2006-03-23;    3.3;   2.4;   0.0
250;2006-03-24;    4.1;   1.9;   4.0
251;2006-03-25;   11.7;   3.7;   3.7
252;2006-03-26;   13.7;   3.8;   0.9
253;2006-03-27;   13.2;   3.7;   5.1
254;2006-03-28;   11.3;   4.2;   2.4
255;2006-03-29;    8.6;   4.2;   0.6
256;2006-03-30;    9.8;   3.4;  13.0
257;2006-03-31;   12.6;   5.7;   4.2
258;2006-04-01;   11.1;   3.1;   8.8
259;2006-04-02;   10.3;   3.6;   1.9
260;2006-04-03;    8.4;   3.7;   2.1
261;2006-04-04;    7.3;   2.5;   0.3
262;2006-04-05;    4.7;   3.2;   0.0
263;2006-04-06;    4.7;   1.2;   0.0
264;2006-04-07;    7.2;   2.2;   0.0
265;2006-04-08;    9.2;   3.5;   0.0
266;2006-04-09;    8.7;   2.1;   0.0
267;2006-04-10;    7.3;   2.9;   0.0
268;2006-04-11;    6.1;   2.4;   1.1
269;2006-04-12;    6.0;   3.2;   5.8
270;2006-04-13;    7.3;   4.5;  12.4
271;2006-04-14;   11.2;   4.0;   3.1
272;2006-04-15;   11.3;   2.5;   1.1
273;2006-04-16;   11.8;   4.4;   4.3
274;2006-04-17;   11.8;   2.5;   0.2
275;2006-04-18;   10.6;   1.7;   0.0
276;2006-04-19;   11.0;   1.2;   0.0
277;2006-04-20;   11.3;   1.0;   0.0
278;2006-04-21;   14.1;   1.4;   0.8
279;2006-04-22;   13.6;   2.1;   1.6
280;2006-04-23;   11.4;   1.6;   0.0
281;2006-04-24;   13.4;   1.6;   0.0
282;2006-04-25;   14.4;   1.5;   0.7
283;2006-04-26;   13.9;   1.3;   2.5
284;2006-04-27;   13.7;   2.7;   0.0
285;2006-04-28;   12.1;   3.2;   0.0
286;2006-04-29;    6.6;   2.5;   1.6
287;2006-04-30;    7.6;   2.2;   0.5
288;2006-05-01;    9.7;   2.0;   3.1
289;2006-05-02;   13.2;   1.5;   0.0
290;2006-05-03;   16.8;   1.2;   0.0
291;2006-05-04;   18.2;   2.0;   0.0
292;2006-05-05;   17.0;   2.0;   0.0
293;2006-05-06;   16.6;   2.3;   0.0
294;2006-05-07;   16.0;   2.4;   0.0
295;2006-05-08;   17.3;   2.6;   0.0
296;2006-05-09;   15.8;   2.3;   3.1
297;2006-05-10;   14.5;   1.8;   0.0
298;2006-05-11;   16.1;   1.4;   0.0
299;2006-05-12;   17.6;   1.8;   6.5
300;2006-05-13;   14.7;   2.3;   7.5
301;2006-05-14;   14.6;   1.9;   0.2
302;2006-05-15;   16.2;   1.7;   0.2
303;2006-05-16;   19.0;   2.9;  13.7
304;2006-05-17;   16.6;   2.4;   0.3
305;2006-05-18;   16.8;   2.4;   4.5
306;2006-05-19;   14.9;   5.7;   0.3
307;2006-05-20;   12.0;   4.6;  10.7
308;2006-05-21;   14.5;   3.8;   0.3
309;2006-05-22;   13.7;   2.4;   8.9
310;2006-05-23;   12.5;   4.3;   0.2
311;2006-05-24;   12.1;   3.5;   2.8
312;2006-05-25;   11.4;   3.4;   5.0
313;2006-05-26;   13.7;   3.0;  18.4
314;2006-05-27;   17.0;   3.6;  11.5
315;2006-05-28;   16.0;   4.0;   0.0
316;2006-05-29;   11.2;   1.6;   5.6
317;2006-05-30;    9.6;   3.2;   1.0
318;2006-05-31;    9.6;   2.7;   0.1
319;2006-06-01;    9.7;   2.9;   3.7
320;2006-06-02;   11.8;   2.2;   0.0
321;2006-06-03;   12.0;   1.4;   0.3
322;2006-06-04;   13.2;   2.7;   0.0
323;2006-06-05;   11.6;   1.7;   0.0
324;2006-06-06;   13.0;   1.9;   0.0
325;2006-06-07;   13.8;   1.2;   0.0
326;2006-06-08;   15.6;   1.2;   0.0
327;2006-06-09;   17.5;   1.4;   0.0
328;2006-06-10;   19.7;   1.5;   0.0
329;2006-06-11;   19.7;   2.4;   0.0
330;2006-06-12;   20.6;   2.1;   0.0
331;2006-06-13;   22.5;   0.9;   0.0
332;2006-06-14;   24.2;   1.3;   0.0
333;2006-06-15;   22.6;   1.7;   0.5
334;2006-06-16;   18.7;   1.8;   0.0
335;2006-06-17;   17.9;   1.4;   0.0
336;2006-06-18;   22.1;   1.6;   0.5
337;2006-06-19;   22.6;   2.9;  12.9
338;2006-06-20;   20.9;   1.7;   0.1
339;2006-06-21;   22.1;   3.1;   0.0
340;2006-06-22;   18.6;   3.6;   0.0
341;2006-06-23;   16.4;   1.2;   0.0
342;2006-06-24;   19.7;   1.2;   0.0
343;2006-06-25;   23.2;   2.0;  13.7
344;2006-06-26;   21.1;   3.1;   0.0
345;2006-06-27;   20.3;   1.5;   0.0
346;2006-06-28;   19.0;   2.3;   0.0
347;2006-06-29;   20.1;   2.3;   0.0
348;2006-06-30;   21.2;   1.7;   0.0
349;2006-07-01;   21.6;   2.2;   0.0
350;2006-07-02;   22.1;   2.4;   0.0
351;2006-07-03;   22.5;   2.3;   0.0
352;2006-07-04;   24.5;   1.5;   0.0
353;2006-07-05;   26.1;   1.9;   1.7
354;2006-07-06;   22.5;   2.1;   0.0
355;2006-07-07;   20.2;   1.3;   1.4
356;2006-07-08;   20.5;   1.6;   0.8
357;2006-07-09;   22.4;   1.6;   0.0
358;2006-07-10;   24.5;   2.1;   0.0
359;2006-07-11;   24.6;   1.6;   2.9
360;2006-07-12;   23.9;   2.4;   1.4
361;2006-07-13;   25.2;   2.0;   0.0
362;2006-07-14;   21.5;   4.0;   0.0
363;2006-07-15;   20.6;   3.0;   0.0
364;2006-07-16;   21.9;   2.7;   0.0
365;2006-07-17;   22.2;   1.8;   0.0
366;2006-07-18;   24.1;   1.5;   0.0
367;2006-07-19;   26.0;   1.8;   0.0
368;2006-07-20;   27.1;   2.0;   0.0
369;2006-07-21;   27.0;   1.2;   0.1
370;2006-07-22;   24.3;   2.1;  13.9
371;2006-07-23;   22.5;   1.2;   8.5
372;2006-07-24;   25.2;   1.6;   0.0
373;2006-07-25;   26.7;   1.6;   0.0
374;2006-07-26;   26.1;   1.5;   0.7
375;2006-07-27;   24.8;   1.7;   4.8
376;2006-07-28;   22.6;   1.8;   0.1
377;2006-07-29;   23.2;   1.3;   0.0
378;2006-07-30;   23.5;   1.9;   2.3
379;2006-07-31;   20.6;   1.2;   0.0
380;2006-08-01;   18.2;   2.8;   0.6
381;2006-08-02;   16.5;   3.6;   9.4
382;2006-08-03;   16.0;   1.4;   0.0
383;2006-08-04;   18.2;   1.4;   4.6
384;2006-08-05;   18.9;   1.9;   7.2
385;2006-08-06;   20.0;   2.3;   0.5
386;2006-08-07;   22.0;   2.6;   0.0
387;2006-08-08;   19.5;   3.1;   0.0
388;2006-08-09;   18.7;   1.7;   0.6
389;2006-08-10;   16.5;   2.1;   0.6
390;2006-08-11;   13.4;   1.5;  22.4
391;2006-08-12;   13.7;   1.4;   7.6
392;2006-08-13;   12.7;   1.2;  15.9
393;2006-08-14;   13.8;   2.2;   7.1
394;2006-08-15;   16.5;   3.0;   0.1
395;2006-08-16;   15.9;   1.2;   0.1
396;2006-08-17;   18.9;   1.3;   7.1
397;2006-08-18;   18.3;   2.9;   2.5
398;2006-08-19;   18.6;   1.5;   1.9
399;2006-08-20;   18.0;   3.1;   0.0
400;2006-08-21;   17.2;   2.9;   0.4
401;2006-08-22;   16.7;   2.6;   0.4
402;2006-08-23;   17.1;   1.0;   0.0
403;2006-08-24;   17.0;   2.4;   2.9
404;2006-08-25;   15.6;   2.5;   8.5
405;2006-08-26;   16.4;   1.8;   0.8
406;2006-08-27;   15.1;   1.7;   7.3
407;2006-08-28;   13.3;   2.2;   8.8
408;2006-08-29;   13.0;   3.7;   0.3
409;2006-08-30;   12.6;   2.3;   6.3
410;2006-08-31;   15.3;   2.0;   0.0
411;2006-09-01;   18.8;   1.9;   0.0
412;2006-09-02;   19.9;   2.1;   0.0
413;2006-09-03;   21.0;   4.7;   0.3
414;2006-09-04;   21.3;   3.6;   0.0
415;2006-09-05;   19.0;   1.4;   0.0
416;2006-09-06;   20.1;   1.2;   0.0
417;2006-09-07;   19.3;   2.4;   0.0
418;2006-09-08;   15.1;   1.9;   0.0
419;2006-09-09;   15.1;   1.9;   0.0
420;2006-09-10;   16.3;   1.4;   0.0
421;2006-09-11;   19.0;   1.0;   0.0
422;2006-09-12;   20.2;   1.4;   0.0
423;2006-09-13;   19.7;   1.1;   0.0
424;2006-09-14;   19.7;   1.6;   0.0
425;2006-09-15;   21.0;   2.5;   0.0
426;2006-09-16;   19.7;   1.4;   0.0
427;2006-09-17;   19.3;   1.0;   0.0
428;2006-09-18;   17.7;   1.3;   0.5
429;2006-09-19;   17.1;   2.3;   0.0
430;2006-09-20;   14.6;   0.9;   0.0
431;2006-09-21;   17.8;   2.2;   0.0
432;2006-09-22;   18.0;   1.4;   0.0
433;2006-09-23;   18.0;   1.6;   0.0
434;2006-09-24;   17.2;   1.1;   0.0
435;2006-09-25;   17.1;   1.6;   2.1
436;2006-09-26;   16.4;   1.3;   1.9
437;2006-09-27;   16.4;   0.9;   0.0
438;2006-09-28;   15.4;   1.0;   0.0
439;2006-09-29;   15.8;   1.3;   0.1
440;2006-09-30;   16.4;   1.5;   5.3
441;2006-10-01;   16.8;   1.9;   0.0
442;2006-10-02;   15.2;   3.2;  18.3
443;2006-10-03;   13.0;   1.4;  27.1
444;2006-10-04;   12.8;   2.9;   0.0
445;2006-10-05;   12.5;   2.7;   3.6
446;2006-10-06;   14.6;   4.0;   1.7
447;2006-10-07;   12.9;   3.2;   6.4
448;2006-10-08;    9.9;   1.1;   0.0
449;2006-10-09;   11.6;   1.1;   0.0
450;2006-10-10;   13.4;   1.0;   0.0
451;2006-10-11;   13.0;   1.0;   0.0
452;2006-10-12;   14.4;   1.0;   0.0
453;2006-10-13;   16.2;   1.3;   6.4
454;2006-10-14;   13.6;   2.5;   0.0
455;2006-10-15;   11.7;   2.3;   0.0
456;2006-10-16;    7.9;   1.7;   0.0
457;2006-10-17;    7.8;   1.6;   0.0
458;2006-10-18;    9.4;   1.4;   0.0
459;2006-10-19;   12.4;   1.3;   0.0
460;2006-10-20;   14.8;   2.1;   0.3
461;2006-10-21;   15.3;   2.7;   1.2
462;2006-10-22;   15.9;   2.8;   1.4
463;2006-10-23;   16.1;   3.6;  15.3
464;2006-10-24;   15.0;   5.9;   2.2
465;2006-10-25;   12.7;   1.8;   0.0
466;2006-10-26;   14.9;   1.6;   0.0
467;2006-10-27;   17.2;   2.5;   0.1
468;2006-10-28;   14.8;   2.2;   0.7
469;2006-10-29;   15.9;   3.6;   0.0
470;2006-10-30;    9.8;   1.0;   0.0
471;2006-10-31;    9.5;   2.5;   1.5
472;2006-11-01;    7.3;   3.9;   0.1
473;2006-11-02;    3.2;   2.4;   0.1
474;2006-11-03;    4.6;   1.2;   2.3
475;2006-11-04;    6.7;   2.4;   0.0
476;2006-11-05;    7.9;   3.8;   0.0
477;2006-11-06;    8.4;   2.8;   0.0
478;2006-11-07;    5.4;   1.2;   0.0
479;2006-11-08;    8.3;   3.1;   0.1
480;2006-11-09;   10.6;   3.7;   4.0
481;2006-11-10;    4.8;   1.3;   0.0
482;2006-11-11;    5.7;   3.5;   2.9
483;2006-11-12;    7.5;   4.7;   4.4
484;2006-11-13;    8.3;   4.7;   3.2
485;2006-11-14;   12.3;   4.0;   0.4
486;2006-11-15;   12.6;   2.7;   0.0
487;2006-11-16;   10.2;   0.9;   0.6
488;2006-11-17;   13.0;   2.5;   1.6
489;2006-11-18;   10.8;   2.3;   0.1
490;2006-11-19;    8.2;   2.0;   6.3
491;2006-11-20;    6.9;   2.9;   2.9
492;2006-11-21;    8.5;   3.4;   2.5
493;2006-11-22;    6.2;   3.1;   0.7
494;2006-11-23;    8.9;   3.4;   5.6
495;2006-11-24;   11.6;   2.3;   0.3
496;2006-11-25;   12.8;   2.4;   1.4
497;2006-11-26;   10.4;   1.1;   0.0
498;2006-11-27;    6.7;   1.7;   0.0
499;2006-11-28;    6.6;   2.1;   0.7
500;2006-11-29;    7.0;   1.1;   0.5
501;2006-11-30;    6.8;   1.6;   0.0
502;2006-12-01;    5.8;   1.5;   0.0
503;2006-12-02;    3.2;   0.8;   0.0
504;2006-12-03;    9.8;   3.5;   0.5
505;2006-12-04;    9.5;   4.9;   3.3
506;2006-12-05;   13.7;   5.0;   0.9
507;2006-12-06;   10.9;   3.8;   0.0
508;2006-12-07;    8.4;   4.6;   0.8
509;2006-12-08;   10.5;   4.4;   3.9
510;2006-12-09;    6.5;   2.2;   0.7
511;2006-12-10;    4.3;   1.6;   0.0
512;2006-12-11;    3.3;   3.6;   8.1
513;2006-12-12;    5.6;   3.7;   0.2
514;2006-12-13;    6.2;   4.4;   0.1
515;2006-12-14;    5.7;   2.9;   0.0
516;2006-12-15;    0.4;   1.0;   0.0
517;2006-12-16;    3.9;   2.2;   2.2
518;2006-12-17;    3.8;   2.1;   0.1
519;2006-12-18;    2.3;   1.3;   0.0
520;2006-12-19;    4.1;   1.8;   0.0
521;2006-12-20;    4.1;   0.9;   0.0
522;2006-12-21;    5.3;   1.4;   0.0
523;2006-12-22;    3.8;   1.9;   0.0
524;2006-12-23;    2.5;   2.2;   0.0
525;2006-12-24;   -0.4;   1.3;   0.0
526;2006-12-25;    1.0;   2.4;   0.0
527;2006-12-26;    1.4;   1.4;   0.0
528;2006-12-27;   -1.6;   1.7;   0.0
529;2006-12-28;    0.1;   2.9;   0.6
530;2006-12-29;    2.4;   1.2;   0.0
531;2006-12-30;    2.9;   1.9;   3.4
532;2006-12-31;   10.1;   5.6;  16.0
533;2007-01-01;    8.5;   5.0;   7.4
534;2007-01-02;    4.2;   3.4;   1.1
535;2007-01-03;    5.8;   3.8;   0.0
536;2007-01-04;    7.1;   5.0;   1.6
537;2007-01-05;    7.7;   4.6;   1.4
538;2007-01-06;    9.2;   4.9;   5.5
539;2007-01-07;    8.4;   4.3;   0.0
540;2007-01-08;    8.5;   4.1;   3.4
541;2007-01-09;   12.1;   5.2;   0.1
542;2007-01-10;   11.2;   4.7;   1.2
543;2007-01-11;    7.5;   7.0;   3.1
544;2007-01-12;    9.2;   5.7;   0.0
545;2007-01-13;   11.6;   4.7;   0.0
546;2007-01-14;    8.0;   3.7;   0.0
547;2007-01-15;    0.5;   0.8;   0.0
548;2007-01-16;    3.8;   2.3;   0.0
549;2007-01-17;    8.8;   4.6;   2.7
550;2007-01-18;   12.5;  10.3;   7.1
551;2007-01-19;   10.8;   4.1;   6.8
552;2007-01-20;   11.9;   5.9;   3.1
553;2007-01-21;    7.2;   6.3;   0.4
554;2007-01-22;    3.6;   2.6;   0.0
555;2007-01-23;   -1.7;   4.8;   0.0
556;2007-01-24;   -3.0;   2.9;   0.0
557;2007-01-25;   -2.5;   2.2;   0.0
558;2007-01-26;   -4.8;   2.8;   0.5
559;2007-01-27;    1.7;   3.9;   0.3
560;2007-01-28;    4.2;   5.3;   1.0
561;2007-01-29;    6.2;   3.7;   0.1
562;2007-01-30;    6.3;   1.5;   0.0
563;2007-01-31;    6.0;   3.0;   0.0
564;2007-02-01;    7.3;   2.5;   0.0
565;2007-02-02;    7.8;   2.1;   0.1
566;2007-02-03;    5.9;   2.4;   0.0
567;2007-02-04;    4.6;   0.8;   0.0
568;2007-02-05;    1.9;   2.3;   2.4
569;2007-02-06;    2.0;   1.3;   6.5
570;2007-02-07;    1.2;   1.2;   1.8
571;2007-02-08;    2.8;   2.4;   7.8
572;2007-02-09;    5.4;   3.6;   0.8
573;2007-02-10;    4.8;   1.3;   1.4
574;2007-02-11;    7.2;   3.8;   8.4
575;2007-02-12;    8.1;   4.1;   7.3
576;2007-02-13;    8.1;   5.0;   0.4
577;2007-02-14;    5.6;   2.2;   6.8
578;2007-02-15;    6.7;   2.7;   0.0
579;2007-02-16;    4.5;   1.9;   0.0
580;2007-02-17;    5.4;   2.3;   0.0
581;2007-02-18;    4.5;   1.3;   0.0
582;2007-02-19;    5.3;   1.2;   0.0
583;2007-02-20;    5.2;   1.2;   0.0
584;2007-02-21;    3.3;   1.6;   0.3
585;2007-02-22;    7.6;   1.8;   0.2
586;2007-02-23;    8.3;   1.6;   0.0
587;2007-02-24;    7.5;   2.8;   7.9
588;2007-02-25;    8.1;   4.0;   4.0
589;2007-02-26;    7.2;   4.1;   1.8
590;2007-02-27;    6.2;   3.9;   5.5
591;2007-02-28;    9.7;   5.4;   9.1
592;2007-03-01;    8.5;   5.8;   5.2
593;2007-03-02;    6.6;   3.9;   5.7
594;2007-03-03;    6.9;   5.0;   2.0
